word,frequency,scaled_frequency
helen,9600641,0.0078261798834
lopez,9593132,0.0078200587520
debug,9581095,0.0078102465189
chuck,9574825,0.0078051353865
ebook,9558308,0.0077916711799
bingo,9539002,0.0077759334569
minds,9529696,0.0077683474603
xanax,9510471,0.0077526757663
sunny,9497382,0.0077420059716
leeds,9491065,0.0077368565260
cedar,9484993,0.0077319067977
blair,9463587,0.0077144572122
hopes,9462715,0.0077137463816
mason,9461838,0.0077130314752
burns,9460104,0.0077116179659
pumps,9456489,0.0077086711168
mario,9447559,0.0077013916251
utils,9440361,0.0076955240124
pairs,9432115,0.0076888020988
chose,9409845,0.0076706482041
blast,9387171,0.0076521649796
tommy,9327874,0.0076038276875
brake,9321885,0.0075989456185
congo,9310976,0.0075900529002
olive,9298184,0.0075796252118
cyber,9289150,0.0075722609421
clone,9284578,0.0075685339728
dicks,9280692,0.0075653662119
relay,9275052,0.0075607686382
tears,9274206,0.0075600790022
oasis,9270498,0.0075570563420
angry,9267505,0.0075546165303
lover,9234545,0.0075277484400
rolls,9220414,0.0075162292354
malta,9212218,0.0075095480805
daddy,9211193,0.0075087125285
ferry,9208954,0.0075068873570
omaha,9193841,0.0074945676528
loads,9175948,0.0074799817688
motel,9170238,0.0074753271330
rally,9155530,0.0074633375738
dying,9123557,0.0074372740589
stuck,9120620,0.0074348798969
stops,9118589,0.0074332242812
vocal,9082826,0.0074040712620
organ,9077449,0.0073996880788
lemon,9066930,0.0073911132777
toxic,9065369,0.0073898407932
bench,8992211,0.0073302043931
rider,8987802,0.0073266102970
butts,8968856,0.0073111660361
bobby,8964342,0.0073074863468
sheep,8962638,0.0073060972926
wines,8939582,0.0072873026722
salad,8923706,0.0072743609913
paste,8913055,0.0072656785875
katie,8878399,0.0072374279645
relax,8856944,0.0072199384355
sword,8835685,0.0072026086803
sells,8827377,0.0071958362260
coral,8818272,0.0071884140791
pixel,8813200,0.0071842795234
float,8808655,0.0071805745638
colin,8807299,0.0071794691897
paths,8806073,0.0071784697880
acids,8793940,0.0071685792984
dairy,8781961,0.0071588143453
admit,8780656,0.0071577505450
fancy,8777135,0.0071548803221
samoa,8775146,0.0071532589437
squad,8744772,0.0071284988899
wages,8737438,0.0071225204138
males,8708016,0.0070985364043
chaos,8690268,0.0070840687203
wheat,8685589,0.0070802545275
bases,8663363,0.0070621365004
unity,8657709,0.0070575275142
bride,8650665,0.0070517854382
begun,8636352,0.0070401178721
socks,8632058,0.0070366175208
essex,8617835,0.0070250233203
fever,8582665,0.0069963536985
drums,8560748,0.0069784875598
rover,8537021,0.0069591459585
flame,8527495,0.0069513806239
tanks,8526525,0.0069505899064
spell,8506049,0.0069338984314
emily,8497262,0.0069267355094
annex,8465905,0.0069011741409
sudan,8447525,0.0068861912678
sluts,8430809,0.0068725648419
hints,8393784,0.0068423830749
wired,8371548,0.0068242568960
elvis,8369987,0.0068229844115
argue,8353605,0.0068096302533
arise,8337093,0.0067961701226
jamie,8330541,0.0067908291115
bitch,8302447,0.0067679276513
chess,8293823,0.0067608976024
oscar,8285553,0.0067541561247
menus,8283476,0.0067524630111
canal,8278196,0.0067481588996
amino,8273641,0.0067444457882
herbs,8271850,0.0067429858140
lying,8260845,0.0067340148391
drill,8248787,0.0067241854874
bryan,8247764,0.0067233515658
hobby,8237250,0.0067147808406
tries,8236889,0.0067144865633
trick,8208473,0.0066913226175
myers,8188797,0.0066752832806
drops,8187657,0.0066743539838
wider,8186703,0.0066735763091
screw,8177263,0.0066658810794
blame,8170544,0.0066604039344
fifty,8133138,0.0066299115866
uncle,8127694,0.0066254737867
jacob,8114034,0.0066143385284
randy,8110369,0.0066113509207
brick,8094369,0.0065983081584
naval,8091649,0.0065960908888
donna,8058734,0.0065692594813
cabin,8052267,0.0065639877599
eddie,8038567,0.0065528198947
fired,8031937,0.0065474153001
perth,8020600,0.0065381736878
syria,8013914,0.0065327234436
klein,8009252,0.0065289231087
tires,8007166,0.0065272226586
retro,8000179,0.0065215270473
anger,7991036,0.0065140739239
suits,7986526,0.0065103974952
glenn,7963817,0.0064918857397
handy,7936655,0.0064697440204
crops,7931319,0.0064653942592
guild,7923630,0.0064591263968
tribe,7890695,0.0064322786858
batch,7835050,0.0063869184042
alter,7831337,0.0063838916682
ghana,7826979,0.0063803391458
edges,7826115,0.0063796348367
twins,7815027,0.0063705962024
amend,7806844,0.0063639256447
chick,7771502,0.0063351158132
thong,7747699,0.0063157122588
medal,7747036,0.0063151717994
walks,7744070,0.0063127539973
sucks,7743126,0.0063119844743
booth,7723310,0.0062958310133
indie,7722085,0.0062948324268
bones,7717501,0.0062910956754
breed,7716901,0.0062906065718
polar,7715471,0.0062894408749
msgid,7711057,0.0062858427029
carey,7679924,0.0062604639330
danny,7664864,0.0062481874331
patio,7627536,0.0062177586687
lloyd,7624316,0.0062151338128
beans,7607524,0.0062014454338
ellis,7607078,0.0062010818668
snake,7606395,0.0062005251039
julia,7556335,0.0061597175615
berry,7551906,0.0061561071618
ought,7523238,0.0061327377925
fixes,7513516,0.0061248126841
sends,7512707,0.0061241532095
mazda,7509120,0.0061212291852
timer,7488669,0.0061045580895
tyler,7474964,0.0060933861485
verse,7469512,0.0060889418272
highs,7468394,0.0060880304642
ellen,7450956,0.0060738154837
racks,7436380,0.0060619335273
nasty,7434847,0.0060606838676
tumor,7430480,0.0060571240087
watts,7423674,0.0060515759437
forty,7415064,0.0060445573072
tubes,7413309,0.0060431266792
floyd,7401451,0.0060334603621
queue,7398569,0.0060311110345
skins,7370612,0.0060083212530
exams,7364984,0.0060037334614
welsh,7346867,0.0059889649786
belly,7346354,0.0059885467950
haiti,7332685,0.0059774042002
elder,7299470,0.0059503282409
sonic,7298920,0.0059498798960
thumb,7284386,0.0059380321768
twist,7240854,0.0059025460814
ranks,7222499,0.0058875835875
debut,7220643,0.0058860706271
volvo,7162635,0.0058387840925
penny,7162062,0.0058383169986
ivory,7146685,0.0058257820889
remix,7132676,0.0058143623354
alias,7132147,0.0058139311090
newer,7122879,0.0058063760890
spice,7120274,0.0058042525643
ascii,7108409,0.0057945805409
donor,7096675,0.0057850153051
trash,7092806,0.0057818614022
manor,7084688,0.0057752438306
diane,7081367,0.0057725366423
disco,7067687,0.0057613850806
endif,7063258,0.0057577746809
minus,7025364,0.0057268845289
milan,6999311,0.0057056468360
shade,6996835,0.0057036284686
digit,6991045,0.0056989086190
lions,6980244,0.0056901039393
pools,6977605,0.0056879526987
lyric,6970278,0.0056819799287
grave,6929008,0.0056483377538
howto,6907401,0.0056307243186
devon,6896016,0.0056214435780
saves,6892635,0.0056186874793
lobby,6887477,0.0056144828189
punch,6872844,0.0056025543976
gotta,6870320,0.0056004969019
karma,6862407,0.0055940464407
betty,6858121,0.0055905526108
lucas,6855976,0.0055888040655
mardi,6842238,0.0055776052237
shake,6839319,0.0055752257348
holly,6834032,0.0055709159170
silly,6833654,0.0055706077818
mercy,6831149,0.0055685657743
fence,6796605,0.0055404064506
diana,6795021,0.0055391152171
shame,6785296,0.0055311876632
fatal,6779744,0.0055266618247
flesh,6768724,0.0055176786222
jesse,6744751,0.0054981364884
qatar,6695603,0.0054580723835
sheer,6684477,0.0054490027727
witch,6671560,0.0054384731876
cohen,6665722,0.0054337142098
puppy,6662287,0.0054309140917
kathy,6661457,0.0054302374984
smell,6642666,0.0054149195893
satin,6620674,0.0053969923126
promo,6616863,0.0053938856897
tunes,6610108,0.0053883791985
lucia,6571033,0.0053565263275
nerve,6567418,0.0053535794784
renew,6561081,0.0053484137294
locks,6536771,0.0053285968825
euros,6533754,0.0053261375066
rebel,6527810,0.0053212921204
hired,6526426,0.0053201639215
hindu,6505867,0.0053034047872
kills,6484339,0.0052858557505
slope,6469975,0.0052741466107
nails,6463889,0.0052691854700
whats,6462263,0.0052678599993
rides,6461201,0.0052669942860
rehab,6460331,0.0052662850858
merit,6450895,0.0052585931167
disks,6445126,0.0052538903858
condo,6444848,0.0052536637678
fairy,6435300,0.0052458804994
shaft,6431372,0.0052426785012
casio,6423721,0.0052364416154
kitty,6414935,0.0052292795085
drain,6411642,0.0052265951450
monte,6411384,0.0052263848305
fires,6407259,0.0052230222433
panic,6396440,0.0052142028905
leone,6393163,0.0052115315698
onion,6384730,0.0052046572189
beats,6367861,0.0051909060716
merry,6367037,0.0051902343694
scuba,6366349,0.0051896735306
verde,6352373,0.0051782806777
dried,6331606,0.0051613519875
derby,6319608,0.0051515715461
annie,6267924,0.0051094401633
derek,6266654,0.0051084048941
steal,6257493,0.0051009370975
fears,6244239,0.0050901327993
tuner,6238319,0.0050853069773
alike,6220739,0.0050709762423
sagem,6195840,0.0050506792587
scout,6176157,0.0050346342156
dealt,6174968,0.0050336649753
bucks,6165133,0.0050256477524
badge,6145138,0.0050093483754
wrist,6143580,0.0050080783364
heath,6139151,0.0050044679368
lexus,6134590,0.0050007499344
realm,6122762,0.0049911080724
jenny,6118544,0.0049876696742
yemen,6111610,0.0049820172671
buses,6101027,0.0049733902950
rouge,6084449,0.0049598763630
yeast,6083904,0.0049594320939
kenny,6065528,0.0049444524814
yukon,6061476,0.0049411494019
singh,6049797,0.0049316290006
brook,6044943,0.0049276721526
wives,6031432,0.0049166583550
xerox,6022102,0.0049090527943
sorts,6005834,0.0048957915658
vsnet,6005064,0.0048951638828
papua,6002552,0.0048931161691
armor,6001844,0.0048925390269
viral,5969493,0.0048661673768
pipes,5966191,0.0048634756767
laden,5964620,0.0048621950405
aruba,5964318,0.0048619488584
merge,5961585,0.0048597209915
edgar,5959034,0.0048576414861
dubai,5952494,0.0048523102571
allan,5945293,0.0048464401989
sperm,5944531,0.0048458190373
filme,5943984,0.0048453731379
craps,5943974,0.0048453649862
frost,5940685,0.0048426838833
sally,5933047,0.0048364575947
yacht,5932756,0.0048362203795
tracy,5931717,0.0048353734151
whale,5928569,0.0048328072516
shark,5904454,0.0048131493634
grows,5899321,0.0048089650822
cliff,5898886,0.0048086104821
tract,5897046,0.0048071105644
shine,5881862,0.0047947329831
wendy,5873301,0.0047877542901
diffs,5870429,0.0047854131142
ozone,5865280,0.0047812157903
pasta,5855460,0.0047732107950
serum,5854942,0.0047727885355
swift,5850031,0.0047687852227
inbox,5845223,0.0047648658726
focal,5844761,0.0047644892629
samba,5838327,0.0047592444421
wound,5820050,0.0047443455317
belle,5820002,0.0047443064035
cindy,5809307,0.0047355881321
lined,5802278,0.0047298582836
boxed,5778226,0.0047102517512
cubic,5774261,0.0047070195917
spies,5756937,0.0046928975408
elect,5748899,0.0046863451831
bunny,5730050,0.0046709799940
chevy,5729809,0.0046707835374
tions,5726510,0.0046680942829
flyer,5718564,0.0046616169211
baths,5707960,0.0046529728304
emacs,5697594,0.0046445227508
climb,5697476,0.0046444265604
sparc,5686425,0.0046354180875
dover,5683356,0.0046329163227
token,5672353,0.0046239469781
kinda,5660928,0.0046146336307
dylan,5656291,0.0046108536752
belts,5651790,0.0046071845831
burke,5646090,0.0046025380990
clara,5633877,0.0045925823956
flush,5625285,0.0045855784322
hayes,5621719,0.0045826715266
moses,5615802,0.0045778481501
johns,5610302,0.0045733647005
jewel,5603871,0.0045681223253
teddy,5602073,0.0045666566449
dryer,5592001,0.0045584462260
ruled,5589851,0.0045566936049
funky,5587279,0.0045545969808
joins,5578553,0.0045474837844
scary,5571680,0.0045418811028
mpegs,5569576,0.0045401659796
cakes,5565500,0.0045368433359
mixer,5558245,0.0045309292584
sbjct,5554566,0.0045279302382
tooth,5551049,0.0045250632760
stays,5547528,0.0045221930532
drove,5545848,0.0045208235631
upset,5544484,0.0045197116676
mines,5542234,0.0045178775292
logan,5539308,0.0045154923340
lance,5509634,0.0044913029011
colon,5494297,0.0044788005983
lanes,5489762,0.0044751037903
purse,5488891,0.0044743937750
align,5478643,0.0044660398857
bless,5477461,0.0044650763517
crest,5477034,0.0044647282730
alloy,5468839,0.0044580479332
plots,5466589,0.0044562137947
tulsa,5463904,0.0044540250562
casey,5462971,0.0044532645001
draws,5458448,0.0044495774743
bloom,5456938,0.0044483465636
loops,5439483,0.0044341177251
surge,5436623,0.0044317863314
tahoe,5433564,0.0044292927182
souls,5416970,0.0044157657434
spank,5416004,0.0044149782867
vault,5408483,0.0044088473732
wires,5401677,0.0044032993082
mails,5397230,0.0043996742355
blake,5393654,0.0043967591781
orbit,5389062,0.0043930159054
niger,5388602,0.0043926409259
bacon,5385205,0.0043898717845
paxil,5372013,0.0043791180270
spine,5370074,0.0043775374072
trout,5369048,0.0043767010401
apnic,5363789,0.0043724140472
fatty,5363547,0.0043722167754
joyce,5353720,0.0043642060739
marco,5331228,0.0043458712108
isaac,5321504,0.0043379444720
oxide,5321340,0.0043378107837
badly,5290145,0.0043123814732
scoop,5272369,0.0042978909643
sanyo,5265648,0.0042924121890
blink,5257629,0.0042858753196
carlo,5253391,0.0042824206179
tiles,5251527,0.0042809011361
tamil,5245277,0.0042758063071
fuzzy,5241931,0.0042730787395
grams,5240826,0.0042721779737
forge,5226805,0.0042607484381
dense,5225392,0.0042595965991
brave,5221356,0.0042563065624
awful,5217370,0.0042530572842
meyer,5207400,0.0042449300130
whore,5199489,0.0042384811822
wagon,5198530,0.0042376994316
knock,5196013,0.0042356476421
peers,5188853,0.0042298110060
quilt,5187075,0.0042283616290
notre,5174371,0.0042180056758
mambo,5164902,0.0042102868061
flour,5162842,0.0042086075504
choir,5156247,0.0042032314868
blond,5155053,0.0042022581707
burst,5147573,0.0041961606794
wiley,5141610,0.0041912998049
fibre,5134463,0.0041854737660
daisy,5124326,0.0041772103610
crude,5119129,0.0041729739087
bored,5114852,0.0041694874154
allah,5096394,0.0041544409587
fares,5093799,0.0041523255857
hoped,5086531,0.0041464009110
safer,5085040,0.0041451854886
marsh,5073104,0.0041354555879
ricky,5071881,0.0041344586318
theta,5070673,0.0041334739032
stake,5061965,0.0041263753799
arbor,5057261,0.0041225408078
rifle,5047417,0.0041145162483
bulbs,5028440,0.0040990467171
waist,5013500,0.0040868680378
sewer,5008805,0.0040830408022
bosch,5007744,0.0040821759041
vitro,5000420,0.0040762055796
hyatt,4995940,0.0040725536062
romeo,4990395,0.0040680334739
turks,4986307,0.0040647010482
demos,4984806,0.0040634774740
sided,4982500,0.0040615976859
cuban,4974134,0.0040547779516
resin,4966700,0.0040487179582
linen,4960413,0.0040435929678
seals,4958012,0.0040416357383
decay,4956622,0.0040405026483
usher,4948609,0.0040339706699
skate,4932092,0.0040205064634
lynch,4920597,0.0040111360539
franc,4916960,0.0040081712710
timor,4914594,0.0040062425725
flats,4911343,0.0040035924463
heels,4907543,0.0040004947902
voter,4905374,0.0039987266808
urine,4903932,0.0039975512018
capri,4902351,0.0039962624139
towel,4901668,0.0039957056510
sears,4897480,0.0039922917079
flies,4894680,0.0039900092245
crane,4888961,0.0039853472522
popup,4882686,0.0039802320439
habit,4880657,0.0039785780586
coupe,4874541,0.0039735924627
benin,4874165,0.0039732859578
lords,4862111,0.0039634598668
tends,4861901,0.0039632886805
sixty,4851534,0.0039548377858
spark,4842423,0.0039474107478
spike,4833410,0.0039400635968
tonga,4813052,0.0039234683122
backs,4797208,0.0039105527168
soils,4789565,0.0039043223523
hunks,4776866,0.0038939704750
libya,4775799,0.0038931006858
sedan,4769270,0.0038877784236
cares,4757269,0.0038779955367
flora,4756211,0.0038771330841
kazaa,4754592,0.0038758133196
hardy,4748572,0.0038709059802
bells,4743841,0.0038670493985
denim,4737554,0.0038619244081
andre,4737505,0.0038618844646
buick,4731433,0.0038569347363
doses,4717242,0.0038453666214
baked,4716100,0.0038444356942
glove,4714578,0.0038431950015
alito,4695823,0.0038279064386
plush,4692870,0.0038254992338
weber,4692730,0.0038253851096
nelly,4686900,0.0038206326531
urged,4685830,0.0038197604184
brent,4683680,0.0038180077972
kyoto,4682367,0.0038169374755
adapt,4675567,0.0038113943016
fuels,4657731,0.0037968548823
brett,4651730,0.0037919630313
paula,4650017,0.0037905666406
stern,4643592,0.0037853291564
shawn,4642740,0.0037846346293
tutor,4635949,0.0037790987919
idiot,4635830,0.0037790017863
debit,4633794,0.0037773420948
edits,4631228,0.0037752503618
raven,4630541,0.0037746903382
slice,4628779,0.0037732540040
aspen,4626441,0.0037713481304
lemma,4623172,0.0037686833310
venus,4618752,0.0037650802679
dolby,4612197,0.0037597368113
nikki,4609573,0.0037575977983
halls,4607236,0.0037556927398
pause,4606318,0.0037549444113
demon,4602331,0.0037516943180
