word,preference,pos_score,scaled_pos_score,frequency,scaled_frequency
parve,9.77611167753304e-06,5988,0.5383439719500135,22277,1.81596009e-05
clipe,9.774243697689471e-06,4601,0.4136473972849051,28987,2.36294094e-05
hexyl,9.76762312910186e-06,2830,0.25442776229434505,47095,3.83905555e-05
noway,9.761728009484851e-06,5059,0.45482333902724087,26329,2.14626805e-05
wheen,9.75845786972939e-06,4690,0.42164883574575207,28391,2.31435665e-05
mobie,9.745743640312866e-06,5519,0.4961790883754383,24095,1.96415848e-05
turfs,9.743033138541761e-06,7380,0.6634900656297762,18014,1.468452e-05
polks,9.739255603416343e-06,8248,0.741526566573766,16112,1.31340616e-05
justs,9.722886135529982e-06,6765,0.6081992268272948,19611,1.59863507e-05
doole,9.707450671015015e-06,6053,0.5441877191405197,21883,1.78384229e-05
bachs,9.695325038703587e-06,7745,0.6963049536995415,17081,1.39239639e-05
spart,9.673157161062664e-06,4465,0.40142048008630765,29561,2.40973185e-05
duple,9.670256162366268e-06,4519,0.4062752854445743,29199,2.3802226e-05
gynae,9.670080459264587e-06,4458,0.4007911534657916,29598,2.41274798e-05
wadis,9.660646315652253e-06,7891,0.7094309089274476,16705,1.3617459e-05
prate,9.658298546938776e-06,5448,0.4897959183673469,24190,1.97190262e-05
zendo,9.658238729263688e-06,3552,0.31933830801042884,37102,3.02445353e-05
parky,9.640134694965387e-06,6111,0.5494021397105098,21525,1.75465911e-05
chirk,9.62296476903713e-06,3484,0.3132248494111301,37688,3.07222265e-05
trull,9.619686859201655e-06,3667,0.3296772453474782,35795,2.91791047e-05
flays,9.61716688249573e-06,6585,0.5920165422997393,19928,1.62447604e-05
flamm,9.616653053564687e-06,3111,0.27969073091791785,42179,3.43831668e-05
spean,9.614824548125507e-06,4273,0.3841589499235818,30703,2.50282456e-05
cimex,9.61251658557044e-06,5203,0.46776948664928525,25209,2.05496871e-05
helos,9.604115877874675e-06,7608,0.6839881326980132,17225,1.40413487e-05
boors,9.580940175707992e-06,8656,0.7782073181695586,15103,1.23115524e-05
kilty,9.580667246749977e-06,4797,0.4312685426593545,27252,2.22150848e-05
drily,9.580664609763553e-06,4736,0.42578441068057177,27603,2.25012104e-05
kinas,9.578453676885732e-06,7740,0.6958554346848872,16886,1.37650052e-05
gaols,9.56896669810303e-06,8607,0.7738020318259462,15170,1.2366169e-05
canid,9.556433233156524e-06,5844,0.5253978243279691,22313,1.81889471e-05
bialy,9.555739903731007e-06,5591,0.5026521621864605,23321,1.90106412e-05
moste,9.553905955506608e-06,5733,0.5154185022026432,22739,1.85362107e-05
kulas,9.529895804108605e-06,7431,0.6680751595792502,17499,1.42647061e-05
vouge,9.511338944115797e-06,4942,0.44430459408432976,26261,2.14072487e-05
alack,9.499418151847524e-06,3331,0.29946956756270793,38913,3.1720813e-05
repin,9.49099673640205e-06,4027,0.3620426144025892,32159,2.6215137e-05
spred,9.485914765710691e-06,6130,0.5511103119661962,21115,1.72123703e-05
rudie,9.466419378890587e-06,4602,0.413737301087836,28068,2.28802657e-05
bodge,9.466328777344241e-06,5332,0.4793670772273667,24225,1.97475572e-05
girds,9.46529984302796e-06,7635,0.6864155353771465,16916,1.37894604e-05
putti,9.44636141562528e-06,3834,0.3446911804369325,33619,2.7405289e-05
airth,9.430088401015913e-06,4577,0.4114897060145644,28113,2.29169485e-05
fasti,9.423314914474512e-06,4563,0.41023105277353233,28179,2.29707499e-05
deshi,9.414227746318439e-06,3353,0.3014474512271869,38311,3.12300791e-05
beath,9.412418366582757e-06,5033,0.4524858401510384,25518,2.08015755e-05
kulak,9.404061408181246e-06,3738,0.3360604153555695,34328,2.79832464e-05
salep,9.39529742720489e-06,7138,0.6417333453205071,17960,1.46405006e-05
blore,9.394014637723635e-06,4829,0.43414546435314216,26544,2.16379426e-05
joyed,9.390344567499775e-06,5653,0.508226197968174,22666,1.84767031e-05
hazer,9.39001845694507e-06,5886,0.5291737840510654,21768,1.77446781e-05
chota,9.386163816335522e-06,4029,0.36222242200845095,31788,2.59127079e-05
bract,9.376199934190416e-06,4215,0.37894452935359163,30353,2.47429352e-05
mopey,9.372945328697294e-06,6769,0.6085588420390182,18894,1.54018719e-05
boose,9.372654676328329e-06,6024,0.5415805088555246,21230,1.73061152e-05
easer,9.370458245437381e-06,6090,0.5475141598489616,20995,1.71145496e-05
genua,9.37006580522341e-06,4305,0.3870358716173694,29699,2.42098123e-05
sunup,9.369757274296502e-06,4255,0.3825406814708262,30047,2.44934924e-05
godet,9.36180546642992e-06,6169,0.5546165602804999,20707,1.68797799e-05
molls,9.35799322507417e-06,8355,0.7511462734873685,15283,1.24582835e-05
amate,9.35790415625281e-06,4575,0.4113098984087027,27910,2.27514684e-05
morae,9.353439122314123e-06,6575,0.5911175042704306,19411,1.58233161e-05
kibbe,9.34978394587791e-06,3850,0.3461296412838263,33137,2.70123758e-05
pikas,9.34864872886811e-06,7528,0.676795828463544,16945,1.38131004e-05
withy,9.340690472444484e-06,3938,0.35404117594174234,32365,2.63830625e-05
usnea,9.338425193383082e-06,4246,0.38173154724444847,30010,2.4463331e-05
vares,9.338407288681111e-06,9972,0.8965207228265756,12778,1.0416276e-05
filii,9.327455717684078e-06,3983,0.3580868470736312,31954,2.60480266e-05
bords,9.308798337211183e-06,8619,0.7748808774611166,14737,1.20131992e-05
ginch,9.30784539358087e-06,3752,0.33731906859660166,33850,2.75935939e-05
trant,9.304598940699452e-06,4502,0.4047469207947496,28201,2.29886837e-05
ngaio,9.28877461678504e-06,2903,0.26099073990829813,43660,3.55904375e-05
borna,9.286598569540593e-06,5663,0.5091252359974827,22376,1.8240303e-05
dormy,9.281871713656387e-06,5670,0.5097545626179988,22337,1.82085113e-05
beaky,9.273564892277265e-06,5566,0.5004045671131889,22734,1.85321348e-05
dashi,9.271955537364021e-06,3987,0.35844646228535465,31732,2.58670583e-05
pical,9.269322762312325e-06,4177,0.37552818484221884,30280,2.46834276e-05
ailed,9.268961232832868e-06,6109,0.549222332104648,20703,1.68765192e-05
barky,9.264927867284006e-06,6162,0.5539872336599838,20516,1.67240819e-05
umami,9.262943693068417e-06,2294,0.20623932392340197,55097,4.4913567e-05
vodou,9.261822244790074e-06,3488,0.31358446462285355,36232,2.95353351e-05
plebe,9.261723392052504e-06,4197,0.3773262609008361,30111,2.45456634e-05
phons,9.257297484959094e-06,7126,0.6406544996853367,17726,1.44497502e-05
jedis,9.24791062195451e-06,7048,0.6336420030567294,17904,1.4594851e-05
oxime,9.247709128607392e-06,3287,0.2955138002337499,38389,3.12936625e-05
pavin,9.237419914285714e-06,4767,0.42857142857142855,26441,2.15539798e-05
sodic,9.23510425649555e-06,5050,0.4540142048008631,24953,2.03410029e-05
yangs,9.233728332509215e-06,7775,0.6990020677874674,16205,1.32098727e-05
tondo,9.224088133336331e-06,4729,0.42515508406005575,26615,2.16958199e-05
frate,9.19154051489706e-06,5186,0.46624112199946055,24184,1.97141352e-05
kolos,9.189147849105457e-06,7962,0.7158140789355389,15748,1.28373388e-05
grens,9.171343402948846e-06,7195,0.6468578620875663,17393,1.41782978e-05
aping,9.164551480176211e-06,2940,0.2643171806167401,42534,3.46725531e-05
mings,9.159843409367977e-06,7407,0.6659174683089095,16874,1.37552232e-05
quoit,9.146694365728671e-06,3858,0.34684887170727324,32350,2.6370835e-05
frass,9.130600506293267e-06,7235,0.6504540142048009,17220,1.40372729e-05
dovie,9.130520459902905e-06,5413,0.4866492852647667,23016,1.87620135e-05
divvy,9.1139429049537e-06,3753,0.3374089723995325,33136,2.70115606e-05
middy,9.098923168749439e-06,4231,0.3803829902004855,29344,2.3920426e-05
idees,9.08559311182235e-06,7404,0.6656477569001169,16744,1.36492507e-05
bason,9.08447540996134e-06,4925,0.44277622943450506,25169,2.05170802e-05
cowry,9.08275932815787e-06,5297,0.4762204441247865,23397,1.90725943e-05
droog,9.072828702076778e-06,3449,0.31007821630854987,35894,2.92598068e-05
petti,9.072298768767419e-06,4275,0.3843387575294435,28957,2.36049542e-05
marse,9.066417106967546e-06,6184,0.5559651173244629,20005,1.63075287e-05
sture,9.063498803380384e-06,4700,0.4225478737750607,26313,2.14496377e-05
jambe,9.042500368138092e-06,4733,0.4255146992717792,26069,2.12507356e-05
soken,9.04178836808415e-06,6774,0.6090083610536726,18213,1.48467393e-05
latke,9.022973081767508e-06,5469,0.4916838982288951,22512,1.83511665e-05
geats,9.013481090353322e-06,8345,0.7502472354580598,14738,1.20140144e-05
dalis,9.007495748997572e-06,8619,0.7748808774611166,14260,1.16243619e-05
boyar,8.987639328958015e-06,4960,0.4459228625370853,24725,2.01551436e-05
berko,8.96349128936438e-06,4619,0.4152656657376607,26479,2.15849564e-05
nonis,8.962131732895801e-06,8210,0.7381102220623932,14895,1.21419965e-05
shott,8.959906310311965e-06,4716,0.4239863346219545,25924,2.11325356e-05
drole,8.954689427312774e-06,4900,0.44052863436123346,24936,2.0327145e-05
morat,8.953755736563878e-06,5782,0.5198237885462555,21130,1.72245979e-05
fuzes,8.94035223235638e-06,8195,0.7367616650184303,14886,1.21346599e-05
blook,8.936541049150409e-06,3547,0.3188887889957745,34378,2.80240051e-05
orate,8.920012866978332e-06,4853,0.4363031556234829,25080,2.04445298e-05
goral,8.919319202103748e-06,5475,0.49222332104648026,22229,1.81204726e-05
moted,8.913042839611615e-06,6546,0.5885102939854355,18579,1.51450925e-05
pargo,8.911165675015732e-06,5124,0.460667086217747,23730,1.93440468e-05
hefte,8.901232621630854e-06,4708,0.4232671041985076,25798,2.10298238e-05
oaked,8.901002190191494e-06,5935,0.5335790703946777,20464,1.66816929e-05
kippa,8.88068151398004e-06,3215,0.28904072642272766,37691,3.0724672e-05
stumm,8.876424344331564e-06,3049,0.27411669513620424,39724,3.2381918e-05
guiro,8.87397985721478e-06,3973,0.35718780904432257,30477,2.48440166e-05
ruths,8.863722272876022e-06,6613,0.5945338487818035,18289,1.49086924e-05
tatou,8.856419730315564e-06,4453,0.4003416344511373,27138,2.21221551e-05
plyer,8.856167572714195e-06,4763,0.4282118133597051,25371,2.06817451e-05
rayle,8.85082558864515e-06,5391,0.4846714016002877,22402,1.82614975e-05
frays,8.841646382378856e-06,6828,0.6138631664119393,17669,1.44032854e-05
virls,8.83693755155983e-06,7540,0.6778746740987144,15992,1.30362409e-05
ratos,8.834627320516048e-06,8149,0.7326260900836106,14793,1.20588489e-05
musca,8.829128071006023e-06,3494,0.31412388744043873,34480,2.81071527e-05
quina,8.806052155893194e-06,3775,0.33938685606401153,31830,2.59469452e-05
rorie,8.804473253268003e-06,6317,0.5679223231142677,19018,1.55029533e-05
smush,8.804172909323025e-06,3296,0.29632293446012764,36448,2.97114124e-05
abase,8.798773848979592e-06,4086,0.3673469387755102,29383,2.39522177e-05
surfy,8.796930998040098e-06,5472,0.4919536096376877,21936,1.78816271e-05
pardy,8.793851871077946e-06,6082,0.5467949294255147,19729,1.6082541e-05
aspic,8.791672993517935e-06,2199,0.19769846264496987,54553,4.44701131e-05
moong,8.788178748898678e-06,4704,0.42290748898678415,25492,2.0780381e-05
qualm,8.787238918753932e-06,3451,0.3102580239144116,34744,2.83223583e-05
sanko,8.780732920704847e-06,5670,0.5097545626179988,21131,1.72254131e-05
verra,8.77751340519644e-06,4460,0.4009709610716533,26854,2.18906461e-05
apert,8.777261313314753e-06,3288,0.29560370403668074,36425,2.96926635e-05
cloop,8.74776998698193e-06,3449,0.31007821630854987,34608,2.82114948e-05
notum,8.744145498876202e-06,3616,0.3250921513980041,32996,2.68974365e-05
uvula,8.743639084923132e-06,2357,0.2119032635080464,50618,4.12624088e-05
prier,8.738410323833498e-06,5840,0.5250382091162457,20417,1.66433798e-05
jehad,8.729787960226558e-06,3843,0.34550031466331027,30996,2.52670912e-05
warby,8.720173690883754e-06,5407,0.4861098624471815,22006,1.79386891e-05
mekka,8.70529379572058e-06,3766,0.33857772183763374,31541,2.57113603e-05
fecit,8.703006264649826e-06,4219,0.37930414456531514,28147,2.29446643e-05
jotun,8.683864850561898e-06,3841,0.34532050705744854,30849,2.51472608e-05
tamal,8.67026091585004e-06,5133,0.4614762204441248,23048,1.8788099e-05
hecks,8.666348571824148e-06,6956,0.6253708531870898,17000,1.38579349e-05
jutes,8.664364304818843e-06,8275,0.7439539692528994,14287,1.16463715e-05
chuse,8.65821429693428e-06,4164,0.3743594354041176,28372,2.31280782e-05
titch,8.65095352459768e-06,3583,0.3221253259012856,32945,2.68558627e-05
exeem,8.645996369522611e-06,3747,0.3368695495819473,31485,2.56657106e-05
demes,8.641685988941831e-06,9090,0.8172255686415535,12972,1.05744195e-05
choux,8.634020454158052e-06,2924,0.2628787197698463,40291,3.28441209e-05
goony,8.625422831430369e-06,5802,0.5216218646048728,20285,1.6535777e-05
drabs,8.613098155389734e-06,7048,0.6336420030567294,16675,1.35930038e-05
bided,8.607565719733885e-06,5823,0.5235098444664209,20170,1.64420322e-05
boche,8.607527816371484e-06,5147,0.46273487368515687,22819,1.86014245e-05
shash,8.607522816928887e-06,4221,0.37948395217117686,27825,2.26821787e-05
herry,8.601141795091252e-06,5324,0.4786478468039198,22044,1.79696657e-05
jomon,8.597323975564147e-06,4031,0.3624022296143127,29102,2.37231542e-05
bunde,8.591497887395488e-06,5045,0.45356468578620873,23237,1.89421667e-05
draps,8.579880308118313e-06,7224,0.6494650723725613,16206,1.32106878e-05
loury,8.57951930779466e-06,5347,0.4807156342713297,21894,1.78473898e-05
diked,8.572680757960982e-06,5474,0.4921334172435494,21369,1.74194242e-05
dishy,8.571415366034343e-06,4124,0.370763283286883,28360,2.31182961e-05
pippy,8.564879616740087e-06,4315,0.38793490964667804,27084,2.20781358e-05
solei,8.563870914249752e-06,7104,0.6386766160208577,16449,1.34087748e-05
bloop,8.561667455695405e-06,3437,0.30899937067337946,33990,2.77077181e-05
phoca,8.55420280522341e-06,3475,0.3124157151847523,33589,2.73808339e-05
yonks,8.54897354915041e-06,7686,0.6910006293266205,15177,1.23718752e-05
lears,8.532507268884295e-06,8102,0.72840061134586,14370,1.17140309e-05
jurat,8.527359619014655e-06,4383,0.39404836824597683,26547,2.16403881e-05
duroc,8.522737782882316e-06,3886,0.3493661781893374,29926,2.43948565e-05
figgy,8.518069377254339e-06,4056,0.3646498246875843,28656,2.33595872e-05
pulis,8.514371620246337e-06,7720,0.6940573586262699,15049,1.22675331e-05
siree,8.504719402238605e-06,7979,0.7173424435853637,14544,1.18558709e-05
musha,8.497600515778116e-06,3323,0.29875033713926097,34893,2.8443819e-05
cions,8.497289828058978e-06,8025,0.7214780185201835,14448,1.17776143e-05
withs,8.484033979079384e-06,6591,0.5925559651173244,17564,1.43176923e-05
boomy,8.482866519050618e-06,5689,0.5114627348736852,20346,1.65855026e-05
slive,8.472291189912793e-06,4978,0.4475411309898409,23223,1.89307543e-05
finos,8.466641542893104e-06,7583,0.6817405376247415,15235,1.24191552e-05
sadis,8.462973866043332e-06,9040,0.8127303784950103,12774,1.04130153e-05
sythe,8.444915358770116e-06,4196,0.37723635709790526,27462,2.23862711e-05
mimed,8.44236906733795e-06,5728,0.5149689831879889,20111,1.6393937e-05
cheka,8.398280777218377e-06,3525,0.3169109053312955,32509,2.65004474e-05
knuts,8.397329089013755e-06,6233,0.5603704036680751,18383,1.49853187e-05
muley,8.396090447559113e-06,6346,0.5705295333992628,18053,1.47163117e-05
felch,8.376118079600828e-06,3842,0.3454104108603794,29748,2.42497557e-05
bacha,8.372911645814978e-06,4474,0.40222961431268545,25536,2.08162486e-05
agger,8.363382324759507e-06,4169,0.37480895441877193,27373,2.23137207e-05
nadas,8.359090681111213e-06,7998,0.7190506158410501,14261,1.1625177e-05
smoor,8.346532538128203e-06,4106,0.3691450148341275,27737,2.26104436e-05
culti,8.342955967904342e-06,4130,0.3713027061044682,27564,2.24694187e-05
vampy,8.341645062842758e-06,4727,0.42497527645419403,24079,1.9628542e-05
jawan,8.33613791516677e-06,4336,0.3898228895082262,26233,2.13844239e-05
frugs,8.328392128508494e-06,6573,0.5909376966645689,17289,1.40935198e-05
hangi,8.299239028535468e-06,4412,0.3966555785309719,25667,2.09230362e-05
googs,8.295002675456263e-06,8091,0.7274116695136205,13989,1.14034501e-05
invar,8.279352704701969e-06,2496,0.22439989211543648,45261,3.68955289e-05
penni,8.27222816216848e-06,4511,0.4055560550211274,25022,2.03972498e-05
yowza,8.264174512721388e-06,3350,0.3011777398183943,33661,2.74395263e-05
bouge,8.253995973891936e-06,5608,0.5041805268362852,20083,1.63711122e-05
halwa,8.249073107992448e-06,4403,0.3958464443045941,25564,2.08390734e-05
pardi,8.247676468443765e-06,5065,0.45536276184482605,22219,1.81123209e-05
bobak,8.243175200395577e-06,4665,0.41940124067248047,24111,1.96546276e-05
sluit,8.23055499811202e-06,4529,0.40717432347388294,24797,2.0213836e-05
malwa,8.222153577847703e-06,4608,0.4142767239054212,24347,1.98470083e-05
gilds,8.221001512901197e-06,7286,0.6550391081542749,15396,1.2550398e-05
quern,8.219687388663131e-06,3391,0.30486379573855976,33075,2.69618351e-05
gazon,8.204013469342803e-06,4265,0.38343971950013483,26247,2.13958363e-05
toits,8.20275124612065e-06,8802,0.7913332733974647,12716,1.03657353e-05
maims,8.198387475033714e-06,8352,0.7508765620785759,13394,1.09184224e-05
tutee,8.188038048673919e-06,6457,0.5805088555245886,17303,1.41049322e-05
fugal,8.182384611525668e-06,3690,0.3317450328148881,30257,2.46646786e-05
birse,8.180034004180525e-06,5519,0.4961790883754383,20224,1.64860515e-05
indri,8.171094738038298e-06,1896,0.1704576103569181,58805,4.79362272e-05
ogham,8.171074218250473e-06,1712,0.15391531061763913,65125,5.30881183e-05
rawer,8.165490493212263e-06,6155,0.5533579070394677,18102,1.47562552e-05
coati,8.161576211453745e-06,5425,0.48772813089993705,20528,1.6733864e-05
shako,8.159418116461387e-06,4227,0.38002337498876204,26339,2.14708322e-05
recal,8.157191130072823e-06,4194,0.37705654949204354,26539,2.16338667e-05
hovea,8.153929519473163e-06,5823,0.5235098444664209,19107,1.55755037e-05
saine,8.15229221113009e-06,7172,0.6447900746201565,15510,1.26433277e-05
viver,8.15021200591567e-06,4858,0.4367526746381372,22892,1.86609321e-05
tians,8.128319375779914e-06,8166,0.7341544547334352,13582,1.10716748e-05
dilli,8.119691161736942e-06,3960,0.3560190596062213,27978,2.28069002e-05
chado,8.11445272221523e-06,3558,0.319877730828014,31119,2.53673574e-05
ictus,8.105011236977435e-06,5307,0.4771194821540951,20839,1.69873827e-05
daine,8.097215546821901e-06,6293,0.565764631843927,17557,1.43119861e-05
tabun,8.09382812083071e-06,4340,0.39018250471994964,25447,2.07436982e-05
gaddi,8.089931154454733e-06,4038,0.36303155623482875,27337,2.22843745e-05
ejido,8.08134293499955e-06,2220,0.19958644250651802,49671,4.04904403e-05
manky,8.078870804782882e-06,5712,0.513530522341095,19299,1.57320168e-05
meane,8.077670349213343e-06,5859,0.5267463813719321,18812,1.53350277e-05
wetly,8.068472261799875e-06,4720,0.42434594983367796,23325,1.90139019e-05
ocher,8.05714469810303e-06,3554,0.31951811561629057,30934,2.52165505e-05
krunk,8.051907008684708e-06,3024,0.2718691000629327,36332,2.96168524e-05
rappe,8.051782996313945e-06,5188,0.46642092960532233,21177,1.7262911e-05
nival,8.043265875141597e-06,3493,0.31403398363750784,31420,2.56127244e-05
afars,8.040085942407624e-06,6661,0.5988492313224849,16470,1.34258934e-05
eloge,8.036864980850491e-06,3930,0.35332194551829543,27904,2.27465774e-05
hotch,8.03662906123348e-06,3969,0.3568281938325991,27629,2.25224049e-05
breds,8.029895509772543e-06,7151,0.6429020947586083,15322,1.24900752e-05
stear,8.024750463247325e-06,4427,0.3980041355749348,24734,2.01624801e-05
lavra,8.00507303686056e-06,4470,0.401869999100962,24436,1.99195587e-05
